url,title,label,status
https://www.nbcnews.com/news/us-news/sydney-sweeney-american-eagle-campaign-rcna247738,"Sydney Sweeney addresses American Eagle ad, says she's 'against hate'",nbc,success
https://www.nbcnews.com/pop-culture/pop-culture-news/pantone-names-2026-color-year-rcna247366,Pantone names its 2026 color of the year,nbc,success
https://www.nbcnews.com/news/us-news/biggest-revelations-new-netflix-documentary-sean-diddy-combs-rcna246950,Biggest revelations from new Netflix documentary about Sean 'Diddy' Combs,nbc,success
https://www.nbcnews.com/news/us-news/ocean-spray-investigating-videos-thanksgiving-cranberry-sauce-cans-ful-rcna246824,Ocean Spray investigating videos from Thanksgiving of cranberry sauce cans full of water,nbc,success
https://www.nbcnews.com/pop-culture/pop-culture-news/rage-bait-named-oxford-university-press-word-year-outrage-fuels-social-rcna246745,'Rage bait' named Oxford University Press word of the year as outrage fuels social media traffic in 2025,nbc,success
https://www.nbcnews.com/news/us-news/study-finds-american-teenagers-dislike-news-media-rcna246555,Study finds American teenagers dislike the news media,nbc,success
https://www.nbcnews.com/pop-culture/pop-culture-news/wicked-for-good-political-themes-new-cynthia-erivo-song-rcna245713,'Wicked: For Good' leans into political themes with new Cynthia Erivo song,nbc,success
https://www.nbcnews.com/pop-culture/tv/stranger-things-final-season-premiere-real-hawkins-rcna245454,How 'Stranger Things' turned a small Southern town's fortunes upside down,nbc,success
https://www.nbcnews.com/news/us-news/netflix-sends-stranger-things-bike-rides-product-blitz-rcna245819,Netflix sends off 'Stranger Things' with bike rides and product blitz,nbc,success
https://www.nbcnews.com/pop-culture/pop-culture-news/-real-housewives-atlanta-star-porsha-williams-involved-altercation-del-rcna244938,'The Real Housewives of Atlanta' star Porsha Williams involved in altercation on Delta flight,nbc,success
https://www.nbcnews.com/pop-culture/pop-culture-news/friends-spinoff-joey-youtube-rcna245018,"'Friends' spinoff 'Joey' releases final episodes on YouTube, nearly 20 years later",nbc,success
https://www.nbcnews.com/news/us-news/instagram-foodie-allegedly-cooks-dine-dash-scheme-trendy-nyc-restauran-rcna244832,Instagram foodie allegedly cooks up dine-and-dash scheme at trendy NYC restaurants,nbc,success
https://www.nbcnews.com/pop-culture/tv/are-default-parent-fault-explores-mothers-mental-load-rcna244770,Are you the 'default parent'? 'All Her Fault' explores mothers' mental load,nbc,success
https://www.nbcnews.com/news/us-news/leonard-lauders-400-million-legacy-comes-auction-rcna244421,"Klimt's 'Portrait of Elisabeth Lederer' goes for $236.4 million, becoming priciest modern artwork ever auctioned",nbc,success
https://www.nbcnews.com/pop-culture/celebrity/kessler-twins-german-entertainment-duo-die-together-joint-assisted-sui-rcna244615,"The Kessler Twins, German entertainment duo, die together by assisted suicide",nbc,success
https://www.nbcnews.com/news/us-news/met-gala-exhibit-will-spotlight-fashion-art-history-rcna244431,The next Met Gala exhibit will spotlight fashion across art history,nbc,success
https://www.nbcnews.com/news/us-news/marvelous-mrs-maisel-actor-wenne-davis-killed-new-york-car-collision-p-rcna248599,"'Marvelous Mrs. Maisel' actor Wenne Davis killed in New York car accident, police say",nbc,success
https://www.nbcnews.com/news/obituaries/sophie-kinsella-shopaholic-novels-dies-rcna248361,"Sophie Kinsella, author of the bestselling 'Shopaholic' novels, dies at 55",nbc,success
https://www.nbcnews.com/pop-culture/pop-culture-news/jimmy-neutron-actor-jeff-garcia-dies-50-rcna248545,'Jimmy Neutron' actor Jeff Garcia dies at 50,nbc,success
https://www.nbcnews.com/news/us-news/jen-shah-real-housewives-salt-lake-city-alum-released-prison-early-rcna245141,"Jen Shah, 'Real Housewives of Salt Lake City' alum, released from prison early",nbc,success
https://www.nbcnews.com/pop-culture/pop-culture-news/raul-malo-soulful-tenor-frontman-mavericks-dies-age-60-rcna248235,"Raul Malo, the soulful tenor and frontman of The Mavericks, dies at age 60",nbc,success
https://www.nbcnews.com/pop-culture/pop-culture-news/bad-reviews-didnt-scare-five-nights-freddys-2-audience-even-broke-reco-rcna247972,Bad reviews didn't scare off the 'Five Nights at Freddy's 2' audience. It even broke a record.,nbc,success
https://www.nbcnews.com/pop-culture/celebrity/katy-perry-justin-trudeau-make-official-social-media-rcna247955,Katy Perry and Justin Trudeau make it official on social media,nbc,success
https://www.nbcnews.com/pop-culture/pop-culture-news/cary-hiroyuki-tagawa-actor-starred-mortal-kombat-died-75-rcna247529,"Cary-Hiroyuki Tagawa, actor who starred in 'Mortal Kombat,' has died at 75",nbc,success
https://www.nbcnews.com/politics/2024-elections/district-of-columbia-results,2024 District of Columbia Elections,nbc,success
https://www.nbcnews.com/politics/2024-elections/secretary-of-state-results,2024 Secretary of State Results,nbc,success
http://nbcnews.com/news/us-news/washington-state-takes-stock-flooding-damage-another-atmospheric-river-rcna248916,Washington state takes stock of flooding damage as another atmospheric river looms,nbc,success
https://www.nbcnews.com/sports/olympics/lindsey-vonn-was-americas-fastest-skier-41-can-rcna248534,"Lindsey Vonn was once the world's fastest skier. At 41, can she do it again?",nbc,success
https://www.nbcnews.com/sports/nfl/steelers-tj-watt-undergoing-lung-evaluation-rcna248823,"Steelers' T.J. Watt had surgery to stabilize and repair a partially collapsed lung, brother says",nbc,success
https://www.nbcnews.com/sports/nfl/fantasy-football-nfl-doctors-medical-professionals-rcna232020,The medical professionals guiding your fantasy football teams,nbc,success
https://www.nbcnews.com/tech/internet/internet-outages-aws-microsoft-cloudflare-rcna245043,Severe internet outages keep happening — and they might get worse,nbc,success
https://www.nbcnews.com/tech/internet/cloudflare-internet-services-disrupted-x-spotify-rcna244577,Many internet services disrupted after Cloudflare warns of service issues,nbc,success
https://www.nbcnews.com/pop-culture/lifestyle/brittany-miller-british-influencer-admits-cancer-lie-tiktok-video-rcna243236,British TikTok influencer admits to lying about having cancer after years of rumors,nbc,success
https://www.nbcnews.com/pop-culture/lifestyle/tiktok-boredom-young-people-filming-themselves-doing-nothing-rcna242385,Brain cooked by TikTok? Try filming a video of yourself being bored,nbc,success
https://www.nbcnews.com/news/us-news/amazon-web-services-outage-websites-offline-rcna238594,Amazon says it has resolved internet services outage that left websites and apps lagging around the world,nbc,success
https://www.nbcnews.com/tech/internet/portland-ice-protest-trump-nick-sortor-andy-ngo-katie-daviscourt-rcna236332,Portland's anti-ICE protests have become a magnet for MAGA influencers,nbc,success
https://www.nbcnews.com/politics/supreme-court/alex-jones-asks-supreme-court-block-massive-defamation-judgment-rcna236675,Alex Jones asks Supreme Court to block massive defamation judgment,nbc,success
https://www.nbcnews.com/tech/internet/truth-social-trump-embraced-ai-media-attack-foes-boost-image-rcna234978,"On Truth Social, Trump has embraced AI media to attack foes and boost his image",nbc,success
https://www.nbcnews.com/world/afghanistan/afghanistan-blackout-taliban-denies-nationwide-internet-ban-women-rcna234865,'Total internet blackout' leaves Afghans further cut off from the world,nbc,success
https://www.nbcnews.com/news/us-news/rapture-tiktok-christian-influencers-videos-end-of-world-rcna233347,The end of the world is here. Or near. Or neither.,nbc,success
https://www.nbcnews.com/tech/internet/charlie-kirk-shooting-suspect-fascism-memes-bullets-tyler-robinson-rcna230950,"Charlie Kirk shooting suspect referenced fascism and memes on bullets, officials say",nbc,success
https://www.nbcnews.com/tech/internet/toxic-rhetoric-proliferates-charlie-kirk-killing-rcna230687,"Toxic rhetoric, including calls for 'civil war' and retribution from the right, proliferates after Charlie Kirk killing",nbc,success
https://www.nbcnews.com/world/middle-east/internet-disrupted-undersea-cables-cut-red-sea-internet-asia-mideast-rcna229608,"Undersea cables cut in the Red Sea, disrupting internet access in Asia and the Middle East",nbc,success
https://www.nbcnews.com/pop-culture/pop-culture-news/helen-van-winkle-influencer-baddie-winkle-dies-97-rcna229471,"Helen Van Winkle, known as influencer Baddie Winkle, dies at 97",nbc,success
https://www.nbcnews.com/news/us-news/shein-luigi-mangione-likeness-model-shirt-rcna228857,Shein pulls listing that used Luigi Mangione's likeness to model a shirt,nbc,success
https://www.nbcnews.com/tech/internet/hate-groups-lucrative-era-internet-rcna227442,"For hate groups, it's a lucrative era on the internet",nbc,success
https://www.nbcnews.com/tech/internet/cdc-shooting-anti-vaccine-myths-surged-online-depression-rcna224489,Anti-vaccine myths surged on social media ahead of the CDC shooting,nbc,success
https://www.nbcnews.com/news/us-news/aol-ditching-dial-service-relic-internet-90s-early-00s-rcna224219,"AOL ditching dial-up service, a relic of the internet in the '90s and early '00s",nbc,success
https://www.nbcnews.com/pop-culture/pop-culture-news/lizard-cartoon-meme-viral-tiktok-disney-pixar-movie-elio-post-credits-rcna224175,"That 'lizard, lizard, lizard' stuck in your head? It's from a new Pixar movie",nbc,success
https://www.nbcnews.com/tech/internet/us-politicians-care-britains-age-verification-law-rcna222857,Why U.S. politicians are up in arms about new internet rules in Britain,nbc,success
https://www.nbcnews.com/tech/internet/ai-backlash-brewing-clanker-says-growing-frustrations-emerging-tech-rcna222231,Is an AI backlash brewing? What 'clanker' says about growing frustrations with emerging tech,nbc,success
https://www.nbcnews.com/pop-culture/pop-culture-news/nothing-beats-jet2-holiday-viral-tiktok-audio-voice-actress-zoe-lister-rcna220620,'Nothing beats a Jet2 holiday.' Except maybe viral fame.,nbc,success
https://www.nbcnews.com/tech/internet/jubilee-debate-video-fascist-participant-roils-internet-rcna220303,Debate-style video roils internet after participant openly identifies as fascist,nbc,success
https://www.nbcnews.com/pop-culture/pop-culture-news/trisha-paytas-baby-three-name-rcna220402,Trisha Paytas makes waves with unique name of baby No. 3,nbc,success
https://www.nbcnews.com/tech/internet/maga-ai-bot-network-divided-trump-epstein-backlash-rcna219167,A MAGA bot network on X is divided over the Trump-Epstein backlash,nbc,success
https://www.nbcnews.com/pop-culture/pop-culture-news/gen-z-stare-explainer-rcna219262,Gen Z is staring at you. It may be more than just a quirk.,nbc,success
https://www.nbcnews.com/tech/tech-news/astronomer-responds-coldplay-concert-kiss-cam-moment-rcna219678,Company linked to couple on kiss cam at Coldplay concert says it's investigating,nbc,success
https://www.nbcnews.com/pop-culture/music/stevie-nicks-lindsey-buckingham-cryptically-post-lyrics-prompting-land-rcna219472,"Stevie Nicks and Lindsey Buckingham cryptically post lyrics, prompting landslide of reactions from fans",nbc,success
https://www.nbcnews.com/tech/internet/trump-epstein-internet-conspiracy-theories-rcna218633,"Trump, who once fueled conspiracy theories about Jeffrey Epstein, now bears their brunt",nbc,success
https://www.nbcnews.com/tech/internet/grok-companions-include-flirty-anime-waifu-anti-religion-panda-rcna218797,Musk's Grok 'companions' include a flirty anime character and an anti-religion panda,nbc,success
